"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.3","4.3","0.3","90.5","9.2"
"SR GRID","0.1","0.0","0.6","9.0","0.7","97.8","1.5"
