"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9698","0","210.2","129.7","-0.3","301"
"","Haryana","8607","0","176.9","147.3","-2.0","179"
"","Rajasthan","6799","0","149.3","55.1","-0.2","320"
"","Delhi","5326","0","111.5","91.3","-0.8","275"
"","UP","14690","0","311.3","158.3","-0.4","634"
"","Uttarakhand","1774","0","39.9","18.4","0.6","224"
"","HP","1293","0","26.3","-2.5","4.3","468"
"","J&K","1724","431","33.9","13.1","-1.2","453"
"","Chandigarh","300","0","5.9","6.4","-0.5","2"
"WR","Chhattisgarh","2999","0","68.1","13.4","0.7","309"
"","Gujarat","10644","0","234.2","72.7","-3.5","438"
"","MP","6164","0","126.5","55.6","-2.3","294"
"","Maharashtra","15969","0","343.1","92.0","0.4","800"
"","Goa","393","1","8.6","7.3","0.8","25"
"","DD","309","0","6.8","6.5","0.4","46"
"","DNH","728","0","16.7","16.9","-0.2","271"
"","Essar steel","578","0","12.0","11.4","0.6","558"
"SR","Andhra Pradesh","7274","0","158.2","25.0","2.4","357"
"","Telangana","7259","0","162.1","87.2","0.8","309"
"","Karnataka","7975","0","168.0","64.5","4.9","679"
"","Kerala","3367","0","64.0","49.5","1.1","129"
"","Tamil Nadu","14173","0","312.5","108.5","1.2","557"
"","Pondy","342","0","7.2","7.4","-0.2","15"
"ER","Bihar","3431","0","71.5","71.3","0.2","30"
"","DVC","2456","0","61.4","-20.9","1.4","280"
"","Jharkhand","1091","0","23.5","16.3","-0.2","80"
"","Odisha","3425","0","64.8","18.9","1.8","210"
"","West Bengal","6967","0","142.6","41.1","2.1","240"
"","Sikkim","91","0","1.5","1.5","0.0","20"
"NER","Arunachal Pradesh","104","1","2.0","1.8","0.1","12"
"","Assam","1526","112","28.0","20.2","2.5","198"
"","Manipur","128","2","1.9","2.1","-0.2","23"
"","Meghalaya","292","0","4.3","0.4","0.0","41"
"","Mizoram","70","0","1.2","1.1","0.1","17"
"","Nagaland","115","1","1.7","1.5","0.2","12"
"","Tripura","238","2","3.9","3.5","0.9","64"
