"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","59878","46115","41428","20586","2782","170789"
"Peak Shortage (MW)","860","0","0","0","139","999"
"Energy Met (MU)","1355","1102","958","428","54","3897"
"Hydro Gen (MU)","344","9","34","78","18","483"
"Wind Gen (MU)","21","111","176","----------","----------","308"
"Solar Gen (MU)*","24.39","20.10","66.96","2.31","0.05","114"
"Energy Shortage (MU)","11.4","0.0","0.0","0.0","0.5","12.0"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","64353","49352","41543","22250","2830","178957"
"","23:07","15:39","19:30","23:26","20:16","22:27"
