"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5418","0","108.1","36.6","-1.0","155"
"","Haryana","6648","0","117.9","61.8","-3.9","116"
"","Rajasthan","10119","157","217.3","64.0","1.8","230"
"","Delhi","4077","29","68.2","54.8","-1.2","254"
"","UP","11625","1320","234.1","91.3","-1.9","318"
"","Uttarakhand","1968","0","37.9","26.4","2.1","208"
"","HP","1448","26","27.0","22.5","1.3","156"
"","J&K","1993","498","44.6","38.0","1.2","252"
"","Chandigarh","248","0","4.2","4.0","0.3","68"
"WR","Chhattisgarh","3337","96","72.6","23.1","-0.1","177"
"","Gujarat","12739","18","273.0","56.5","3.1","405"
"","MP","9082","0","178.3","114.6","-2.0","152"
"","Maharashtra","17778","13","360.7","71.0","-1.0","762"
"","Goa","397","0","8.0","7.3","0.1","58"
"","DD","288","0","5.8","6.2","-0.4","45"
"","DNH","653","0","15.3","15.4","-0.1","87"
"","Essar steel","350","0","7.2","6.8","0.4","130"
"SR","Andhra Pradesh","6308","0","125.6","10.6","-0.7","429"
"","Telangana","6041","0","128.1","89.2","2.4","362"
"","Karnataka","8775","500","180.2","38.2","1.8","434"
"","Kerala","3456","0","65.4","48.3","1.8","191"
"","Tamil Nadu","13267","0","276.9","117.5","3.3","636"
"","Pondy","287","0","6.0","6.0","0.0","33"
"ER","Bihar","3243","100","65.5","61.7","1.5","345"
"","DVC","2418","0","59.3","-15.9","-1.3","298"
"","Jharkhand","1175","0","20.0","11.9","-0.5","136"
"","Odisha","3600","0","60.8","19.7","0.8","389"
"","West Bengal","6312","0","109.6","28.5","1.3","329"
"","Sikkim","119","0","1.5","1.2","0.3","25"
"NER","Arunachal Pradesh","111","1","1.8","1.5","0.3","31"
"","Assam","1296","25","21.9","15.3","2.5","183"
"","Manipur","160","1","2.3","2.4","0.0","25"
"","Meghalaya","333","12","5.7","5.2","-0.5","51"
"","Mizoram","94","0","1.5","1.1","0.3","37"
"","Nagaland","112","0","2.1","1.6","0.5","35"
"","Tripura","210","2","3.2","-0.7","0.2","62"
