"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.0","0.6","0.0","87.9","12.1"
"SR GRID","0.0","0.0","4.8","8.9","4.8","86.5","8.8"
