"Share of RES in total generation (%)","15.67","8.12","20.97","1.00","0.10","11.45"
"Share of Non-fossil fuel (Hydro,Nuclear and RES) in total generation(%)","45.91","15.39","40.32","12.08","9.52","27.02"
