"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","167.7","-160.6","62.3","-59.4","-8.4","1.6"
"Actual(MU)","179.5","-170.8","64.1","-61.7","-9.2","1.9"
"O/D/U/D(MU)","11.8","-10.2","1.8","-2.3","-0.8","0.3"
