"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.0","1.0","0.0","76.4","23.6"
"SR GRID","0.0","0.2","11.0","24.7","11.2","88.1","0.8"
