"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4664","0","99.2","25.8","-0.7","161","0.0"
"","Haryana","6426","198","119.7","63.4","2.2","340","0.1"
"","Rajasthan","11190","0","210.0","63.3","1.5","501","0.3"
"","Delhi","3337","0","60.7","47.8","-0.4","206","0.0"
"","UP","13773","90","288.3","111.3","2.3","946","3.0"
"","Uttarakhand","1947","0","35.4","25.0","2.6","326","0.0"
"","HP","1496","0","26.6","22.2","0.6","187","0.0"
"","J&K","2064","521","43.1","40.2","-1.4","219","9.2"
"","Chandigarh","178","0","3.0","3.0","0.0","20","0.0"
"WR","Chhattisgarh","3393","0","77.7","17.8","-2.6","67","0.0"
"","Gujarat","14280","0","315.5","142.0","2.8","402","0.0"
"","MP","9970","0","199.1","111.4","-0.8","441","0.0"
"","Maharashtra","20838","0","441.0","138.2","2.2","1022","0.0"
"","Goa","455","0","9.7","9.1","0.0","24","0.0"
"","DD","305","0","6.3","6.0","0.3","48","0.0"
"","DNH","760","0","17.7","16.7","1.0","76","0.0"
"","Essar steel","471","0","9.4","9.2","0.2","173","0.0"
"SR","Andhra Pradesh","8982","0","170.1","39.2","-4.1","417","0.0"
"","Telangana","9656","0","207.3","94.5","2.4","859","0.0"
"","Karnataka","10028","0","221.5","79.2","-2.3","470","0.0"
"","Kerala","3442","0","70.9","49.6","1.6","350","0.0"
"","Tamil Nadu","14037","0","310.0","155.9","0.0","1207","0.0"
"","Pondy","362","0","7.6","7.5","0.1","60","0.0"
"ER","Bihar","4180","0","68.5","61.5","-1.1","300","0.0"
"","DVC","3068","0","68.7","-52.1","-2.2","80","0.0"
"","Jharkhand","1104","0","22.9","15.4","0.9","100","0.0"
"","Odisha","4124","0","81.7","36.5","4.7","450","0.0"
"","West Bengal","6878","0","125.5","16.8","3.2","400","0.0"
"","Sikkim","106","0","1.6","1.6","0.0","20","0.0"
"NER","Arunachal Pradesh","117","2","2.0","1.8","0.2","79","0.0"
"","Assam","1410","34","23.0","18.4","1.3","100","0.4"
"","Manipur","169","2","2.4","2.6","-0.2","12","0.0"
"","Meghalaya","326","0","5.8","3.3","0.0","52","0.0"
"","Mizoram","89","3","1.4","0.9","0.4","28","0.0"
"","Nagaland","120","4","2.0","1.9","0.0","66","0.0"
"","Tripura","237","1","3.7","2.9","0.4","45","0.0"
