"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","167.6","-162.7","77.3","-88.2","5.3","-0.7"
"Actual(MU)","165.5","-171.8","83.6","-85.0","6.4","-1.3"
"O/D/U/D(MU)","-2.1","-9.0","6.3","3.1","1.1","-0.6"
