"Share of RES in total generation (%)","10.60","5.03","15.01","0.24","0.05","8.05"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","33.83","9.19","26.34","7.10","9.19","18.32"
