"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","184.7","-190.5","57.8","-48.0","-0.4","3.6"
"Actual(MU)","180.1","-198.6","55.9","-44.4","2.8","-4.3"
"O/D/U/D(MU)","-4.6","-8.1","-1.9","3.6","3.2","-7.9"
