"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.08","3.99","4.07","66.27","29.65"
"SR GRID","0.00","0.00","0.08","3.99","4.07","66.27","29.65"
