"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","209.8","-214.0","90.8","-91.2","3.9","-0.6"
"Actual(MU)","202.5","-202.2","84.8","-89.0","3.5","-0.4"
"O/D/U/D(MU)","-7.3","11.8","-6.0","2.2","-0.5","0.2"
