"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","4.30","19.21","27.31","50.81","43.58","5.61"
"SR GRID","0.00","4.30","19.21","27.31","50.81","43.58","B. Frequency Profile (%)5.61"
