"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35557","35046","28639","14962","1796","116000"
"Peak Shortage (MW)","2715","112","1767","312","305","5211"
"Energy Met (MU)","777","761","678","305","30","2552"
"Hydro Gen(MU)","181","95","124","75","20","496"
"Wind Gen(MU)","3","16","44","----------","----------","63"
