"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4805","0","95.6","47.5","-0.4","131"
"","Haryana","6451","0","117.8","75.6","-0.8","177"
"","Rajasthan","10413","0","226.6","78.4","4.1","416"
"","Delhi","3653","3","61.4","48.0","-0.4","220"
"","UP","11362","650","242.8","95.6","-0.4","452"
"","Uttarakhand","1934","0","36.0","24.7","1.1","164"
"","HP","1381","0","26.1","21.5","0.8","166"
"","J&K","2082","521","43.2","38.3","-0.5","193"
"","Chandigarh","216","0","3.7","3.8","0.3","14"
"WR","Chhattisgarh","3318","96","71.9","31.5","-1.3","340"
"","Gujarat","12762","27","278.1","64.4","1.7","448"
"","MP","10834","0","219.6","122.5","-2.7","177"
"","Maharashtra","18470","13","384.4","101.7","3.2","584"
"","Goa","423","0","8.3","8.0","-0.1","58"
"","DD","295","0","6.5","6.4","0.2","39"
"","DNH","692","0","16.1","16.0","0.1","31"
"","Essar steel","502","0","10.5","10.3","0.2","220"
"SR","Andhra Pradesh","6597","0","138.2","18.2","3.8","468"
"","Telangana","6069","0","131.1","83.5","0.0","146"
"","Karnataka","8645","500","184.9","42.7","2.5","440"
"","Kerala","3348","0","60.4","43.8","1.5","241"
"","Tamil Nadu","13173","0","272.8","109.6","5.3","467"
"","Pondy","316","0","6.3","6.3","0.0","31"
"ER","Bihar","3390","100","66.7","62.7","0.6","390"
"","DVC","2768","0","58.5","-16.1","-0.8","298"
"","Jharkhand","1090","50","23.2","10.7","0.0","200"
"","Odisha","3794","0","63.1","21.2","1.1","365"
"","West Bengal","6378","0","120.1","26.8","1.0","350"
"","Sikkim","94","0","1.5","1.3","0.2","20"
"NER","Arunachal Pradesh","97","5","1.7","1.3","0.4","36"
"","Assam","1301","20","22.2","15.2","2.2","222"
"","Manipur","142","1","2.2","2.3","-0.1","26"
"","Meghalaya","335","6","5.3","5.1","-0.9","53"
"","Mizoram","90","2","1.2","1.1","0.1","42"
"","Nagaland","114","6","1.7","1.7","0.0","47"
"","Tripura","212","4","3.1","-0.8","1.1","65"
