"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5061","0","101.6","44.5","-0.2","114","0.0"
"","Haryana","6572","0","117.7","59.0","1.3","226","0.0"
"","Rajasthan","10771","0","206.7","72.5","1.7","341","0.6"
"","Delhi","3651","0","59.8","46.8","-0.5","149","0.0"
"","UP","14422","110","285.6","90.8","1.2","357","0.7"
"","Uttarakhand","2021","0","36.2","21.7","2.5","211","0.0"
"","HP","1280","20","26.4","21.5","-0.4","133","0.2"
"","J&K","2054","514","42.4","39.3","-1.9","73","10.0"
"","Chandigarh","183","0","3.0","3.5","-0.5","3","0.0"
"WR","Chhattisgarh","3265","0","71.4","2.5","-0.8","250","0.0"
"","Gujarat","14221","0","298.5","78.9","2.3","391","0.0"
"","MP","9889","0","229.0","146.9","-0.6","475","0.0"
"","Maharashtra","19636","0","397.0","126.6","-1.2","547","0.0"
"","Goa","429","0","9.4","7.7","1.1","24","0.0"
"","DD","291","0","6.7","6.4","0.4","42","0.0"
"","DNH","736","0","17.2","16.4","0.8","75","0.0"
"","Essar steel","502","0","10.3","9.3","1.0","206","0.0"
"SR","Andhra Pradesh","8042","0","156.0","57.9","-5.3","462","0.2"
"","Telangana","8165","0","157.4","77.4","-2.0","446","0.2"
"","Karnataka","9233","0","190.1","80.1","1.3","424","0.3"
"","Kerala","3131","0","60.4","50.4","0.8","207","0.1"
"","Tamil Nadu","12539","0","265.1","135.2","6.5","517","0.4"
"","Pondy","321","0","5.9","6.6","-0.7","19","0.0"
"ER","Bihar","3779","0","63.9","58.4","1.9","200","0.0"
"","DVC","2837","0","67.3","-39.1","-2.6","220","0.0"
"","Jharkhand","992","0","22.7","12.9","-0.5","45","0.0"
"","Odisha","4042","0","74.1","34.0","3.1","220","0.0"
"","West Bengal","5320","0","90.8","12.8","1.9","200","0.0"
"","Sikkim","92","0","1.4","1.4","-0.1","15","0.0"
"NER","Arunachal Pradesh","122","2","2.3","2.0","0.3","51","0.0"
"","Assam","1351","43","22.8","18.3","1.3","104","0.3"
"","Manipur","179","0","2.6","2.9","-0.4","4","0.0"
"","Meghalaya","303","0","6.7","4.5","-0.2","30","0.0"
"","Mizoram","85","1","1.7","1.1","-0.1","4","0.0"
"","Nagaland","117","0","2.2","1.9","0.0","37","0.0"
"","Tripura","212","0","3.5","1.9","0.0","61","0.0"
