"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","45651","50622","44232","22119","2438","165062"
"Peak Shortage (MW)","563","0","0","0","102","665"
"Energy Met (MU)","1228","1220","1051","483","43","4024"
"Hydro Gen (MU)","272","57","88","83","19","519"
"Wind Gen (MU)","31","97","55","----------","----------","183"
"Solar Gen (MU)*","24.41","26.1","86.07","2.17","0.04","139"
"Energy Shortage (MU)","13.4","0.0","0.0","0.0","2.8","16.1"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","56664","52765","46848","23193","2489","175492"
"","00:02","17:11","14:56","23:01","18:52","00:02"
