"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5733","0","114.8","54.9","-1.6","176"
"","Haryana","6105","0","118.1","69.5","0.7","331"
"","Rajasthan","8047","1189","171.5","57.0","5.3","733"
"","Delhi","4377","0","90.7","72.9","-1.4","214"
"","UP","11875","1680","269.6","127.8","1.2","485"
"","Uttarakhand","1627","90","34.5","22.9","0.0","126"
"","HP","1232","0","24.2","9.8","-0.5","69"
"","J&K","1450","100","29.9","20.4","-4.0","7"
"","Chandigarh","259","0","4.9","3.3","1.6","93"
"WR","Chhattisgarh","3303","61","77.2","22.3","-2.8","286"
"","Gujarat","12731","42","279.1","33.3","-0.7","396"
"","MP","6946","27","155.2","79.4","-0.8","253"
"","Maharashtra","19074","181","418.4","135.6","2.0","463"
"","Goa","415","2","9.3","8.6","0.4","72"
"","DD","256","1","4.3","4.8","-0.5","29"
"","DNH","655","2","13.1","13.6","-0.5","30"
"","Essar steel","388","1","8.3","8.5","-0.2","32"
"SR","Andhra Pradesh","11460","1000","260.9","97.2","1.7","205"
"","Karnataka","7967","1400","176.9","23.8","2.5","379"
"","Kerala","2753","763","61.4","29.2","1.7","208"
"","Tamil Nadu","12120","75","276.1","93.9","0.6","580"
"","Pondy","336","0","7.2","7.3","-0.1","32"
"ER","Bihar","2472","0","49.1","44.7","0.9","165"
"","DVC","2560","0","58.7","-21.2","0.4","195"
"","Jharkhand","985","0","22.2","11.9","-0.4","85"
"","Odisha","3913","0","74.7","19.3","-0.8","395"
"","West Bengal","7219","49","150.5","46.1","0.9","485"
"","Sikkim","88","0","1.6","1.4","0.2","30"
"NER","Arunachal Pradesh","103","2","1.4","1.1","0.3","42"
"","Assam","1190","145","20.0","12.3","2.9","221"
"","Manipur","90","5","1.3","1.2","0.1","25"
"","Meghalaya","221","29","3.0","1.7","0.4","98"
"","Mizoram","69","6","0.9","0.9","-0.2","18"
"","Nagaland","88","2","1.3","1.4","-0.2","36"
"","Tripura","217","11","2.6","1.1","-0.2","36"
