"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","217.3","-207.5","69.3","-80.0","-2.0","-2.9"
"Actual(MU)","195.7","-191.5","61.1","-74.9","-1.0","-10.6"
"O/D/U/D(MU)","-21.6","16.0","-8.2","5.1","1.0","-7.7"
