"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.032","0.00","0.03","2.87","2.91","72.22","24.87"
"SR GRID","0.032","0.00","0.03","2.87","2.91","72.22","24.87"
