"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9647","0","221.0","128.2","-0.3","144"
"","Haryana","8490","109","178.6","133.0","-1.1","200"
"","Rajasthan","9081","259","206.9","70.6","0.6","201"
"","Delhi","4937","0","102.3","80.3","0.6","626"
"","UP","15398","0","333.0","148.2","4.5","1029"
"","Uttarakhand","1832","0","38.2","15.5","0.8","251"
"","HP","1244","16","26.9","0.9","1.9","177"
"","J&K","1838","459","33.5","17.0","-5.5","14"
"","Chandigarh","313","0","5.9","6.1","-0.1","36"
"WR","Chhattisgarh","3133","0","70.9","31.3","-2.3","268"
"","Gujarat","14617","0","325.3","91.9","0.1","807"
"","MP","7997","0","178.1","111.9","-0.3","417"
"","Maharashtra","20714","0","450.7","130.7","3.1","528"
"","Goa","398","0","8.2","8.4","-0.7","27"
"","DD","307","0","6.7","6.6","0.1","37"
"","DNH","763","0","17.4","17.4","0.0","18"
"","Essar steel","577","0","12.0","11.4","0.6","178"
"SR","Andhra Pradesh","6651","0","151.3","17.1","4.4","616"
"","Telangana","6925","0","146.6","90.3","1.3","383"
"","Karnataka","9072","0","196.8","85.7","0.4","681"
"","Kerala","3320","0","62.8","46.7","1.1","171"
"","Tamil Nadu","13839","0","292.0","116.7","-2.2","568"
"","Pondy","315","0","6.5","7.1","-0.6","45"
"ER","Bihar","3440","100","63.9","63.6","-1.6","0"
"","DVC","2643","0","62.4","-32.2","1.2","200"
"","Jharkhand","1130","0","21.0","15.5","-1.6","100"
"","Odisha","3831","0","73.3","21.7","1.0","150"
"","West Bengal","7784","0","151.3","38.6","4.5","300"
"","Sikkim","89","0","1.2","1.4","-0.2","0"
"NER","Arunachal Pradesh","101","5","2.0","2.2","-0.2","12"
"","Assam","1523","91","29.5","19.9","3.3","234"
"","Manipur","141","3","1.9","2.3","-0.4","35"
"","Meghalaya","250","0","4.1","1.7","-0.4","56"
"","Mizoram","76","2","1.2","1.3","-0.2","16"
"","Nagaland","100","6","2.0","2.0","0.0","20"
"","Tripura","239","1","4.1","3.7","0.5","23"
