"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.64","10.65","28.59","40.91","45.87","13.22"
"SR GRID","0.00","1.64","10.65","28.59","40.91","45.87","B. Frequency Profile (%)13.22"
