"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41936","37622","30697","14885","1798","126938"
"Peak Shortage (MW)","2210","228","950","0","381","3769"
"Energy Met (MU)","1007","925","725","320","35","3012"
"Hydro Gen(MU)","258","18","53","68","15","412"
"Wind Gen(MU)","19","44","79","----------","----------","141"
