"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","568","1042","423","401","6","2439"
"Hydro","298","14","60","88","26","485"
"Nuclear","30","30","46","0","0","106"
"Gas, Naptha & Diesel","33","50","11","0","21","116"
"RES (Wind, Solar, Biomass & Others)","86","213","305","1","0","605"
"Total","1016","1348","845","490","53","3751"
