"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","40344","41196","33249","16302","2195","133286"
"Peak Shortage (MW)","859","41","0","400","43","1343"
"Energy Met (MU)","828","985","788","308","38","2946"
"Hydro Gen(MU)","101","40","26","25","11","202"
"Wind Gen(MU)","14","36","11","----------","----------","61"
"Solar Gen (MU)*","2.76","10.55","17.30","0.04","0.02","31"
