"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","3.3","8.1","3.3","91.3","5.4"
"SR GRID","0.0","0.0","0.0","1.3","0.0","80.0","20.0"
