"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5241","0","95.2","37.4","0.3","191"
"","Haryana","5863","380","108.0","55.6","-0.9","185"
"","Rajasthan","9565","0","200.5","79.3","2.5","374"
"","Delhi","3781","0","67.8","47.5","1.2","253"
"","UP","10373","2485","220.0","78.1","-2.2","263"
"","Uttarakhand","1856","0","34.2","26.2","1.0","184"
"","HP","1308","20","24.8","19.5","0.9","176"
"","J&K","3408","601","42.8","32.6","5.1","420"
"","Chandigarh","238","0","4.2","3.6","0.3","80"
"WR","Chhattisgarh","2963","181","66.6","16.3","1.3","187"
"","Gujarat","11800","0","254.9","50.4","1.2","577"
"","MP","8850","0","177.8","102.9","-0.3","1212"
"","Maharashtra","18105","63","370.0","94.6","-1.6","829"
"","Goa","425","0","7.7","7.1","-0.2","138"
"","DD","262","0","5.8","5.8","0.0","76"
"","DNH","642","0","15.1","14.9","-1.3","242"
"","Essar steel","439","0","8.6","9.9","-1.3","174"
"SR","Andhra Pradesh","5663","0","132.5","19.9","7.1","337"
"","Telangana","5952","200","127.6","72.1","2.7","310"
"","Karnataka","8217","450","168.0","27.3","3.4","536"
"","Kerala","3390","125","61.1","42.9","2.8","218"
"","Tamil Nadu","10826","863","228.5","77.0","-5.0","373"
"","Pondy","287","0","5.5","5.6","-0.1","32"
"ER","Bihar","2444","100","51.5","51.5","-3.2","50"
"","DVC","2641","110","52.8","-24.3","-1.0","210"
"","Jharkhand","1163","0","22.4","11.0","0.1","190"
"","Odisha","3685","200","73.6","19.7","2.5","319"
"","West Bengal","6505","0","104.9","20.6","3.4","360"
"","Sikkim","102","0","2.0","1.2","0.8","31"
"NER","Arunachal Pradesh","111","1","1.8","1.4","0.4","47"
"","Assam","1155","96","20.5","13.2","1.7","125"
"","Manipur","133","3","1.9","1.8","0.1","58"
"","Meghalaya","335","8","5.9","4.5","-0.1","47"
"","Mizoram","84","5","1.2","1.1","0.1","19"
"","Nagaland","123","2","2.4","1.6","0.4","31"
"","Tripura","195","5","2.5","0.6","-0.4","40"
