"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.50","6.63","22.75","29.85","44.57","25.58"
"SR GRID","0.00","0.50","6.63","22.75","29.85","44.57","25.58"
