"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.13","4.88","15.78","21.79","37.36","40.84"
"SR GRID","0.00","1.13","4.88","15.78","21.79","37.36","B. Frequency Profile (%)40.84"
