"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","37926","33787","31859","14655","1590","119817"
"Peak Shortage (MW)","2135","405","503","532","623","4198"
"Energy Met (MU)","858","741","757","317","33","2706"
"Hydro Gen(MU)","265","87","135","54","17","558"
"Wind Gen(MU)","13","36","63","----------","----------","112"
