"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","45216","48453","40518","21104","2161","157452"
"Peak Shortage (MW)","539","0","0","0","436","975"
"Energy Met (MU)","923","1197","999","427","40","3586"
"Hydro Gen (MU)","182","45","66","50","5","348"
"Wind Gen (MU)","4","54","35","----------","----------","93"
"Solar Gen (MU)*","28.17","28.3","84.67","1.10","0.04","142"
"Energy Shortage (MU)","10.6","0.0","0.0","0.0","3.6","14.2"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","46096","53083","44437","21524","2143","159415"
"","19:42","15:33","14:56","19:15","18:13","19:31"
