"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","0.4","6.5","19.4","26.3","57.2","16.5"
"SR GRID","0.0","0.4","6.5","19.4","26.3","57.2","16.5"
