"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","10030","0","218.4","98.8","-0.9","179"
"","Haryana","8464","262","179.3","131.6","0.3","200"
"","Rajasthan","10759","0","234.7","85.2","0.1","150"
"","Delhi","5059","0","104.1","86.2","-2.3","115"
"","UP","11605","4890","274.1","117.8","8.7","906"
"","Uttarakhand","1793","260","34.5","13.6","2.4","464"
"","HP","1261","0","25.2","6.0","2.1","271"
"","J&K","1990","498","37.0","17.8","2.0","331"
"","Chandigarh","292","0","5.9","5.5","0.3","80"
"WR","Chhattisgarh","3487","99","83.7","30.5","3.4","485"
"","Gujarat","14882","0","329.7","70.8","-1.5","560"
"","MP","8667","0","185.6","100.8","3.6","313"
"","Maharashtra","18222","26","398.0","116.3","-4.0","340"
"","Goa","426","0","8.5","8.3","-0.1","16"
"","DD","303","0","6.8","6.5","0.3","50"
"","DNH","705","0","16.6","16.4","0.2","56"
"","Essar steel","232","0","4.4","3.9","0.4","161"
"SR","Andhra Pradesh","5604","0","127.0","16.2","5.1","396"
"","Telangana","6112","0","133.6","100.4","-4.4","388"
"","Karnataka","6120","1800","128.0","16.9","4.1","493"
"","Kerala","3359","0","61.1","31.0","1.4","213"
"","Tamil Nadu","13151","0","282.6","92.8","-1.4","436"
"","Pondy","323","0","6.8","7.0","-0.3","27"
"ER","Bihar","3188","50","66.5","64.7","0.6","150"
"","DVC","2571","0","60.8","-16.4","-2.3","140"
"","Jharkhand","990","0","20.8","16.5","0.7","170"
"","Odisha","3573","100","69.3","15.5","0.8","100"
"","West Bengal","7923","0","155.9","62.8","0.0","100"
"","Sikkim","89","0","1.2","0.9","0.3","40"
"NER","Arunachal Pradesh","103","1","1.5","1.6","-0.1","43"
"","Assam","1301","176","26.7","17.2","2.9","214"
"","Manipur","142","0","2.2","2.0","0.2","46"
"","Meghalaya","253","2","5.1","-0.7","0.2","67"
"","Mizoram","76","0","1.1","1.2","-0.1","13"
"","Nagaland","104","2","1.8","1.5","0.2","31"
"","Tripura","254","1","3.3","1.1","0.3","135"
