"Share of RES in total generation (%)","8.66","8.69","13.76","0.12","0.10","8.57"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","27.67","12.57","26.85","5.77","18.57","18.50"
