"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.3","0.3","0.3","78.1","21.6"
"SR GRID","0.0","0.0","2.2","9.2","2.2","83.4","14.4"
