"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.87","14.43","15.30","72.16","12.53"
"SR GRID","0.00","0.00","0.87","14.43","15.30","72.16","12.53"
