"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","117.4","-152.7","87.5","-49.4","-2.9","-0.2"
"Actual(MU)","120.4","-168.1","92.8","-31.1","-2.9","11.1"
"O/D/U/D(MU)","3.0","-15.3","5.3","18.3","0.0","11.3"
