"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","184.7","-268.7","167.6","-86.2","2.1","-0.5"
"Actual(MU)","175.6","-270.1","164.7","-78.1","3.5","-4.5"
"O/D/U/D(MU)","-9.1","-1.4","-2.9","8.1","1.4","-4.0"
