"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4640","0","90.5","42.2","0.4","255"
"","Haryana","5878","0","105.5","77.1","-1.1","260"
"","Rajasthan","9778","138","195.9","73.4","3.2","423"
"","Delhi","2962","0","54.8","39.8","0.8","198"
"","UP","12779","0","256.9","92.3","1.0","522"
"","Uttarakhand","1767","0","31.9","20.4","-0.1","130"
"","HP","1367","0","24.4","17.4","0.8","125"
"","J&K","1690","422","36.5","35.0","-3.9","30"
"","Chandigarh","172","0","3.2","3.3","-0.1","13"
"WR","Chhattisgarh","2908","0","58.1","15.4","-0.8","422"
"","Gujarat","12576","0","268.9","83.0","-2.0","811"
"","MP","10179","0","215.1","139.1","-1.5","801"
"","Maharashtra","19172","0","405.2","115.5","-2.4","1449"
"","Goa","400","0","9.1","8.4","0.1","43"
"","DD","283","0","6.4","6.6","-0.1","1"
"","DNH","722","0","16.3","16.7","-0.4","17"
"","Essar steel","421","0","8.5","8.9","-0.5","508"
"SR","Andhra Pradesh","7070","0","158.6","24.5","4.3","527"
"","Telangana","6617","0","137.4","68.9","0.4","229"
"","Karnataka","9303","300","200.5","65.9","3.3","524"
"","Kerala","3596","0","67.1","53.3","3.5","479"
"","Tamil Nadu","13375","0","298.5","137.4","-1.4","512"
"","Pondy","334","0","6.8","7.1","-0.3","18"
"ER","Bihar","3410","0","60.2","60.9","-2.8","140"
"","DVC","2390","0","56.3","-36.2","-1.3","180"
"","Jharkhand","1064","0","21.3","16.2","1.2","150"
"","Odisha","3724","0","70.4","25.3","3.3","290"
"","West Bengal","6563","0","105.4","21.0","3.9","380"
"","Sikkim","92","0","1.7","1.4","0.3","25"
"NER","Arunachal Pradesh","121","1","1.8","2.0","-0.2","7"
"","Assam","1420","43","24.0","17.1","2.8","101"
"","Manipur","132","0","1.9","2.0","-0.1","10"
"","Meghalaya","262","23","4.4","3.4","-0.1","8"
"","Mizoram","85","2","1.3","1.2","0.0","14"
"","Nagaland","100","2","1.8","1.8","0.0","5"
"","Tripura","211","0","3.4","2.4","0.4","98"
