"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","1.4","3.1","1.4","88.1","10.5"
"SR GRID","0.0","0.0","0.6","1.9","0.6","88.8","10.7"
