"Share of RES in total generation (%)","6.71","7.56","22.00","0.26","0.09","9.36"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","38.66","10.73","33.20","15.64","34.13","24.39"
