"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5794","0","118.8","76.7","-0.1","115"
"","Haryana","5938","158","115.4","88.1","1.4","379"
"","Rajasthan","8281","0","185.2","69.2","2.0","277"
"","Delhi","4281","0","88.9","64.8","1.2","206"
"","UP","11240","2275","245.9","103.7","-1.3","301"
"","Uttarakhand","1706","75","36.0","21.8","2.0","199"
"","HP","1272","0","26.1","8.8","1.2","222"
"","J&K","1909","382","37.5","23.8","0.0","212"
"","Chandigarh","237","0","4.7","4.7","0.3","35"
"WR","Chhattisgarh","3262","96","77.0","18.8","-0.3","188"
"","Gujarat","13655","0","303.6","53.7","1.9","682"
"","MP","7215","0","153.3","89.9","-0.2","152"
"","Maharashtra","19789","48","432.8","127.2","-2.0","561"
"","Goa","491","0","10.9","9.1","1.3","15"
"","DD","271","0","6.0","5.9","0.2","45"
"","DNH","724","0","16.8","17.0","0.3","53"
"","Essar steel","471","0","10.1","9.8","0.3","121"
"SR","Andhra Pradesh","6090","0","137.4","25.4","-0.5","684"
"","Telangana","5641","300","134.0","80.2","1.7","288"
"","Karnataka","8261","450","176.2","33.6","2.6","309"
"","Kerala","3235","325","64.7","38.6","1.8","248"
"","Tamil Nadu","11798","948","274.4","105.1","-0.8","402"
"","Pondy","324","0","7.1","7.0","0.1","30"
"ER","Bihar","2794","150","48.1","50.9","-4.8","110"
"","DVC","2270","0","53.4","-15.1","0.1","240"
"","Jharkhand","876","0","17.2","12.2","-2.1","50"
"","Odisha","3607","150","58.0","17.6","0.5","230"
"","West Bengal","6751","0","113.0","39.6","2.0","280"
"","Sikkim","96","0","1.0","1.1","-0.1","35"
"NER","Arunachal Pradesh","102","2","1.0","1.2","-0.1","40"
"","Assam","1074","231","19.5","13.2","0.6","202"
"","Manipur","128","3","2.0","2.1","-0.1","33"
"","Meghalaya","296","4","4.8","3.2","-0.7","38"
"","Mizoram","74","1","1.2","0.9","0.2","26"
"","Nagaland","88","4","2.0","1.4","0.5","26"
"","Tripura","205","1","3.1","0.5","0.4","50"
