"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","2.70","10.90","28.76","42.36","49.59","8.04"
"SR GRID","0.00","2.70","10.90","28.76","42.36","49.59","B. Frequency Profile (%)8.04"
