"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5230","0","99.6","41.8","-0.6","135"
"","Haryana","5929","0","110.8","52.5","-1.4","245"
"","Rajasthan","9829","0","211.5","65.5","-0.2","190"
"","Delhi","3274","32","54.0","39.0","-0.7","271"
"","UP","10154","2110","232.7","93.6","-2.5","177"
"","Uttarakhand","1777","0","32.4","22.5","0.3","135"
"","HP","1214","0","22.5","18.7","-0.6","110"
"","J&K","1918","338","42.2","36.4","1.0","129"
"","Chandigarh","184","0","3.1","3.3","0.3","12"
"WR","Chhattisgarh","3177","0","75.0","23.4","0.9","213"
"","Gujarat","11472","0","256.2","68.2","-4.2","605"
"","MP","9276","0","234.9","94.3","1.1","450"
"","Maharashtra","18053","637","369.4","115.2","-3.4","600"
"","Goa","460","0","9.5","7.1","1.8","50"
"","DD","268","0","6.1","9.6","-3.4","35"
"","DNH","618","0","14.5","15.0","-1.3","65"
"","Essar steel","292","0","5.7","7.1","-1.3","75"
"SR","Andhra Pradesh","6252","0","142.9","33.4","2.0","432"
"","Telangana","5952","800","134.9","72.3","2.5","324"
"","Karnataka","8728","400","186.1","27.4","2.9","365"
"","Kerala","3123","30","59.4","42.2","2.2","235"
"","Tamil Nadu","11737","200","257.4","101.4","0.2","342"
"","Pondy","270","0","5.4","5.5","-0.1","30"
"ER","Bihar","2672","200","56.3","50.7","0.3","260"
"","DVC","2455","0","56.3","-17.1","-0.4","200"
"","Jharkhand","996","0","21.7","9.8","-1.4","100"
"","Odisha","2942","150","54.6","22.3","1.1","280"
"","West Bengal","5799","0","119.7","16.1","1.0","340"
"","Sikkim","95","0","1.8","1.1","0.6","40"
"NER","Arunachal Pradesh","94","5","1.9","1.3","0.6","42"
"","Assam","1140","65","21.2","13.9","2.3","154"
"","Manipur","123","7","1.9","2.2","-0.3","48"
"","Meghalaya","299","0","5.1","4.8","-1.0","41"
"","Mizoram","76","3","1.1","1.0","0.1","35"
"","Nagaland","114","4","2.2","1.5","0.6","32"
"","Tripura","191","8","2.8","0.3","0.4","49"
