"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","36318","37050","31679","14549","2029","121625"
"Peak Shortage (MW)","1342","104","1114","300","103","2963"
"Energy Met (MU)","809","971","786","310","36","2913"
"Hydro Gen(MU)","100","34","67","19","3","224"
"Wind Gen(MU)","9","9","6","----------","----------","24"
