"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","43404","34751","31608","15973","1848","127584"
"Peak Shortage (MW)","3250","523","1650","315","473","6211"
"Energy Met (MU)","1023","779","762","340","37","2942"
"Hydro Gen(MU)","316","28","85","74","17","519"
"Wind Gen(MU)","8","48","115","----------","----------","170"
