"","NR","WR","SR","ER","NER"
"Schedule(MU)","106.2","-113.8","57.4","-48.5","0.8"
"Actual(MU)","124.6","-131.2","63.5","-58.9","1.8"
"O/D/U/D(MU)","18.4","-17.5","6.1","-10.4","1.0"
