"","NR","WR","SR","ER","NER"
"Schedule(MU)","107.4","-108.9","32.8","-48.3","6.1"
"Actual(MU)","107.0","-118.9","38.4","-42.7","13.1"
"O/D/U/D(MU)","-0.4","-10.0","5.6","5.6","7.0"
