"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4373","0","76.8","45.1","0.3","210"
"","Haryana","5032","0","84.3","60.2","1.4","420"
"","Rajasthan","7853","0","166.8","57.6","1.6","256"
"","Delhi","3105","0","55.6","40.9","1.9","194"
"","UP","10196","2345","204.0","77.5","-1.4","431"
"","Uttarakhand","1655","75","30.7","18.3","2.6","357"
"","HP","1145","0","22.4","14.2","0.0","191"
"","J&K","1809","319","30.7","23.5","0.2","562"
"","Chandigarh","183","0","3.3","3.4","0.3","11"
"WR","Chhattisgarh","3361","96","77.8","23.0","0.7","239"
"","Gujarat","11581","0","256.0","61.1","-2.4","274"
"","MP","6617","0","145.0","83.0","-1.5","163"
"","Maharashtra","18263","63","378.9","98.9","2.8","540"
"","Goa","396","0","8.5","7.1","0.7","74"
"","DD","284","0","6.4","6.0","0.4","58"
"","DNH","690","0","15.7","15.8","-0.3","34"
"","Essar steel","536","0","11.2","11.5","-0.3","36"
"SR","Andhra Pradesh","6228","0","143.1","19.5","3.1","451"
"","Telangana","5554","0","127.4","69.8","0.5","313"
"","Karnataka","7960","435","168.8","35.6","2.8","638"
"","Kerala","3361","132","62.7","41.6","1.9","285"
"","Tamil Nadu","12438","878","276.5","111.8","0.6","317"
"","Pondy","311","0","6.4","6.4","0.1","40"
"ER","Bihar","2699","60","52.2","46.5","1.4","100"
"","DVC","2326","50","55.7","-17.3","-0.4","350"
"","Jharkhand","930","0","20.5","13.1","0.7","100"
"","Odisha","3565","0","69.2","20.1","1.0","420"
"","West Bengal","7088","0","131.9","23.1","1.1","230"
"","Sikkim","97","0","1.5","1.1","0.4","25"
"NER","Arunachal Pradesh","86","6","1.4","1.1","0.3","31"
"","Assam","1160","96","21.4","12.7","4.3","185"
"","Manipur","118","6","1.8","2.0","-0.3","37"
"","Meghalaya","322","0","4.3","3.9","-1.1","41"
"","Mizoram","78","4","1.1","0.8","0.3","31"
"","Nagaland","110","6","2.2","1.2","0.9","43"
"","Tripura","188","29","3.1","0.2","1.0","52"
