"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","10102","0","231.1","130.2","0.5","201"
"","Haryana","8365","0","165.4","148.5","-1.7","162"
"","Rajasthan","7050","0","163.4","63.0","0.7","327"
"","Delhi","4526","0","92.7","76.6","-1.9","155"
"","UP","13236","0","271.0","144.1","-0.6","434"
"","Uttarakhand","1643","0","32.6","13.8","0.8","210"
"","HP","1182","2","24.4","-0.9","0.7","136"
"","J&K","1711","-428","33.9","15.7","-4.0","198"
"","Chandigarh","276","0","5.5","6.3","-0.8","0"
"WR","Chhattisgarh","3178","0","78.8","15.3","5.3","272"
"","Gujarat","11582","0","258.5","62.0","0.1","447"
"","MP","6227","0","134.2","68.3","-2.3","274"
"","Maharashtra","15132","0","330.5","101.1","-3.4","565"
"","Goa","400","0","7.9","7.2","0.0","9"
"","DD","282","0","6.3","6.4","-0.1","25"
"","DNH","703","0","16.1","16.6","-0.5","28"
"","Essar steel","620","0","12.8","11.0","1.8","249"
"SR","Andhra Pradesh","5553","0","121.6","7.6","-4.8","535"
"","Telangana","6385","0","133.7","74.4","-1.4","501"
"","Karnataka","6696","0","135.8","52.9","-3.9","353"
"","Kerala","3318","0","62.7","43.1","0.2","632"
"","Tamil Nadu","13396","0","271.7","107.4","-0.2","542"
"","Pondy","332","0","6.8","7.6","-0.8","5"
"ER","Bihar","3422","0","69.8","70.5","-2.4","405"
"","DVC","2551","0","56.9","-17.0","0.6","385"
"","Jharkhand","990","0","21.7","15.5","-1.3","105"
"","Odisha","3765","0","75.5","24.2","0.8","465"
"","West Bengal","7614","0","142.8","41.2","-1.1","525"
"","Sikkim","81","0","0.9","1.4","-0.6","20"
"NER","Arunachal Pradesh","110","0","1.9","1.7","0.3","10"
"","Assam","1482","86","29.6","20.6","3.1","273"
"","Manipur","127","1","2.0","2.0","0.0","37"
"","Meghalaya","212","0","4.7","0.1","0.4","339"
"","Mizoram","71","0","1.3","0.8","0.5","78"
"","Nagaland","116","0","1.9","2.0","-0.1","12"
"","Tripura","228","2","3.7","3.4","0.3","56"
