"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6074","0","126.3","85.7","-1.8","86"
"","Haryana","5775","0","123.5","101.9","-1.0","406"
"","Rajasthan","7535","0","164.6","68.5","-0.3","305"
"","Delhi","4189","0","85.4","72.6","-4.3","76"
"","UP","12111","2575","282.2","135.0","-0.4","315"
"","Uttarakhand","1678","75","37.3","19.4","0.0","63"
"","HP","1193","0","24.2","6.9","2.0","267"
"","J&K","1887","472","36.6","20.5","1.0","315"
"","Chandigarh","226","0","4.7","5.1","0.3","11"
"WR","Chhattisgarh","3079","96","71.9","26.4","0.1","76"
"","Gujarat","13058","32","276.1","70.6","-5.1","408"
"","MP","7009","0","152.6","89.2","-1.4","306"
"","Maharashtra","19600","43","425.4","112.1","4.4","532"
"","Goa","429","0","9.3","7.7","1.4","106"
"","DD","301","0","6.6","6.4","0.2","85"
"","DNH","684","0","16.0","15.8","0.1","53"
"","Essar steel","302","0","6.0","5.9","0.1","81"
"SR","Andhra Pradesh","5922","0","127.2","27.6","-0.7","410"
"","Telangana","5804","137","129.0","78.8","2.4","295"
"","Karnataka","7494","300","150.5","19.0","1.9","453"
"","Kerala","3107","475","63.5","39.5","1.7","326"
"","Tamil Nadu","11240","897","275.5","110.7","5.0","516"
"","Pondy","318","0","6.6","6.8","-0.2","27"
"ER","Bihar","2741","100","62.4","58.3","-0.5","285"
"","DVC","2625","0","63.5","-32.5","-1.2","385"
"","Jharkhand","976","0","20.8","10.9","1.1","85"
"","Odisha","3686","0","72.3","18.3","2.1","445"
"","West Bengal","7309","0","151.8","58.5","1.0","365"
"","Sikkim","87","0","1.2","1.0","0.3","20"
"NER","Arunachal Pradesh","96","0","1.0","1.7","-0.6","31"
"","Assam","1217","129","21.9","15.3","1.9","233"
"","Manipur","132","2","1.9","1.9","0.0","40"
"","Meghalaya","219","1","4.1","1.1","-0.7","27"
"","Mizoram","78","4","1.3","1.0","0.3","25"
"","Nagaland","99","3","1.9","1.4","0.5","36"
"","Tripura","245","3","3.9","1.3","0.6","62"
