"Share of RES in total generation (%)","7.48","4.57","10.78","0.25","0.07","6.07"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","26.21","9.76","27.54","8.16","19.07","17.56"
