"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7005","0","141.0","99.5","-6.6","143","0.0"
"","Haryana","6586","0","119.4","99.0","-3.9","170","0.0"
"","Rajasthan","7302","0","151.8","70.2","2.5","341","0.0"
"","Delhi","4724","28","99.2","82.7","-1.7","166","0.0"
"","UP","16569","250","325.3","158.1","-0.6","318","0.0"
"","Uttarakhand","1552","0","34.0","10.0","-0.9","157","0.0"
"","HP","1110","3","21.0","0.4","-3.0","142","0.0"
"","J&K","1483","371","30.6","12.0","-7.3","0","7.2"
"","Chandigarh","241","0","5.0","5.9","-0.9","0","0.0"
"WR","Chhattisgarh","3098","0","73.6","10.6","-0.6","107","0.0"
"","Gujarat","10640","0","259.4","74.2","-0.4","458","0.0"
"","MP","6772","0","143.0","92.2","-0.6","476","0.0"
"","Maharashtra","16736","0","374.6","100.0","8.2","938","0.0"
"","Goa","412","0","8.6","8.3","0.0","81","0.0"
"","DD","290","0","6.5","6.3","0.2","48","0.0"
"","DNH","725","0","16.5","16.5","-0.1","9","0.0"
"","Essar steel","533","0","10.5","9.5","0.9","209","0.0"
"SR","Andhra Pradesh","6811","0","145.1","33.0","4.2","887","0.0"
"","Telangana","6242","0","133.0","62.2","-1.9","603","0.0"
"","Karnataka","7823","0","167.3","59.5","6.7","540","0.0"
"","Kerala","3235","0","62.1","48.3","0.8","252","0.0"
"","Tamil Nadu","14237","0","308.8","126.6","0.8","718","0.0"
"","Pondy","365","0","7.4","7.8","-0.4","32","0.0"
"ER","Bihar","4150","0","82.3","81.1","-0.5","150","0.0"
"","DVC","2951","0","61.7","-20.9","-4.0","190","0.0"
"","Jharkhand","1105","0","22.3","20.0","0.5","100","0.0"
"","Odisha","3674","0","77.7","20.4","1.9","300","0.0"
"","West Bengal","7908","0","154.4","43.9","2.6","400","0.0"
"","Sikkim","66","0","1.2","1.2","-0.1","4","0.0"
"NER","Arunachal Pradesh","123","1","2.1","2.8","-0.7","6","0.0"
"","Assam","1596","104","29.3","22.4","2.8","186","1.0"
"","Manipur","147","1","2.0","2.0","0.0","7","0.0"
"","Meghalaya","272","0","4.5","-0.3","0.3","138","0.0"
"","Mizoram","65","3","1.3","1.0","0.2","18","0.0"
"","Nagaland","98","4","2.1","2.1","0.0","26","0.0"
"","Tripura","261","1","4.4","2.8","0.0","103","0.0"
