"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.50","5.49","20.65","26.62","39.72","33.66"
"SR GRID","0.00","0.50","5.49","20.65","26.62","39.72","B. Frequency Profile (%)33.66"
