"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","181.8","-182.8","91.7","-88.0","-2.1","0.6"
"Actual(MU)","170.6","-185.6","99.0","-83.7","-1.6","-1.3"
"O/D/U/D(MU)","-11.2","-2.8","7.3","4.3","0.5","-1.9"
