"Share of RES in total generation (%)","5.75","6.41","29.91","0.44","0.07","10.70"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","38.93","9.39","39.27","16.58","30.86","25.56"
