"","NR","WR","SR","ER","NER","All India"
"Coal","575","1194","498","437","10","2714"
"Lignite","28","16","55","0","0","99"
"Hydro","112","26","77","30","7","253"
"Nuclear","24","31","31","0","0","86"
"Gas, Naptha & Diesel","35","48","19","0","29","130"
"RES (Wind, Solar, Biomass & Others)","52","42","155","1","0","250"
"Total","824","1357","837","468","46","3532"
