"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9247","0","214.0","132.8","-1.5","134"
"","Haryana","8228","0","169.7","138.3","-2.1","210"
"","Rajasthan","6939","0","149.2","63.4","0.2","292"
"","Delhi","5248","0","109.6","87.8","1.0","328"
"","UP","14558","0","306.0","160.8","-1.8","404"
"","Uttarakhand","1775","75","38.4","21.1","1.4","298"
"","HP","1173","14","24.7","-1.2","0.5","200"
"","J&K","1739","435","33.5","14.7","-3.2","369"
"","Chandigarh","259","0","5.5","6.2","-0.7","0"
"WR","Chhattisgarh","3108","0","65.5","13.5","-3.0","177"
"","Gujarat","10227","0","228.4","38.2","-1.3","381"
"","MP","6379","0","130.6","64.4","-2.1","279"
"","Maharashtra","16135","0","345.5","103.4","0.0","476"
"","Goa","435","0","8.8","7.5","0.7","21"
"","DD","303","0","6.7","6.5","0.2","44"
"","DNH","736","0","16.7","16.9","-0.2","25"
"","Essar steel","572","0","10.9","11.3","-0.4","212"
"SR","Andhra Pradesh","7385","0","160.5","22.8","1.7","420"
"","Telangana","7567","0","166.8","86.1","1.2","525"
"","Karnataka","8306","0","173.2","73.0","4.8","714"
"","Kerala","3453","0","64.1","48.6","1.5","222"
"","Tamil Nadu","13979","0","314.1","112.0","0.4","735"
"","Pondy","341","0","7.3","7.5","-0.2","28"
"ER","Bihar","3322","0","71.6","73.1","-1.5","220"
"","DVC","2646","0","57.9","-19.9","0.4","300"
"","Jharkhand","1010","0","20.5","17.3","-0.6","60"
"","Odisha","3698","0","73.8","18.3","4.0","250"
"","West Bengal","6151","0","140.1","40.5","4.2","150"
"","Sikkim","91","0","1.4","0.9","0.5","21"
"NER","Arunachal Pradesh","106","1","1.9","2.0","-0.1","12"
"","Assam","1519","97","30.3","20.6","5.0","198"
"","Manipur","129","1","1.9","2.2","-0.3","23"
"","Meghalaya","249","0","4.4","0.8","-0.2","41"
"","Mizoram","71","1","1.2","1.0","0.2","17"
"","Nagaland","116","0","1.7","1.6","0.0","12"
"","Tripura","219","1","3.8","3.8","0.8","64"
