"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5788","0","110.5","46.0","1.0","195"
"","Haryana","5946","0","112.7","51.8","-1.2","221"
"","Rajasthan","9929","0","211.1","70.0","3.1","607"
"","Delhi","3093","0","57.9","39.8","-0.1","163"
"","UP","10299","1550","221.7","90.1","-3.0","218"
"","Uttarakhand","1682","40","31.7","25.4","-0.6","65"
"","HP","1315","0","24.1","19.3","-0.3","64"
"","J&K","1925","481","40.1","31.7","3.3","340"
"","Chandigarh","181","0","3.4","3.2","0.1","15"
"WR","Chhattisgarh","2843","18","61.9","13.2","1.8","256"
"","Gujarat","12519","13","279.5","67.7","0.8","329"
"","MP","9599","0","205.1","120.7","-1.9","354"
"","Maharashtra","17902","1116","384.8","101.1","-1.4","548"
"","Goa","388","0","7.4","6.8","0.0","62"
"","DD","257","0","5.6","5.5","0.1","28"
"","DNH","651","0","14.7","15.1","-0.4","26"
"","Essar steel","360","0","7.5","6.7","0.9","125"
"SR","Andhra Pradesh","5667","411","124.4","26.2","2.8","302"
"","Telangana","5785","305","120.7","62.7","3.1","310"
"","Karnataka","7552","906","166.8","18.4","2.0","347"
"","Kerala","3185","125","58.5","37.3","2.2","307"
"","Tamil Nadu","10494","820","228.0","67.4","1.2","357"
"","Pondy","272","0","5.6","5.3","0.4","44"
"ER","Bihar","2436","200","47.9","46.9","-0.9","260"
"","DVC","2305","50","54.2","-12.2","0.5","190"
"","Jharkhand","1009","0","20.8","9.7","0.4","150"
"","Odisha","3476","0","61.5","20.3","4.1","280"
"","West Bengal","6103","0","107.4","10.4","1.6","270"
"","Sikkim","79","0","1.5","1.4","0.1","45"
"NER","Arunachal Pradesh","114","7","1.9","1.4","0.5","44"
"","Assam","1185","84","21.3","13.2","3.7","194"
"","Manipur","134","11","2.3","2.3","0.1","41"
"","Meghalaya","312","22","4.9","3.8","-0.7","95"
"","Mizoram","78","4","1.2","1.0","0.2","29"
"","Nagaland","113","6","2.2","1.5","0.2","24"
"","Tripura","201","21","2.6","0.3","-0.1","40"
