"Share of RES in total generation (%)","7.91","3.78","20.36","0.24","0.11","8.49"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","28.22","7.87","32.42","6.55","8.72","18.45"
