"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.03","1.40","3.82","5.25","49.28","45.46"
"SR GRID","0.00","0.03","1.40","3.82","5.25","49.28","B. Frequency Profile (%)45.46"
