"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","34496","36276","33132","14804","1836","120544"
"Peak Shortage (MW)","2749","197","1606","587","265","5404"
"Energy Met (MU)","735","814","773","297","33","2652"
"Hydro Gen(MU)","82","40","76","18","4","220"
"Wind Gen(MU)","5","27","24","----------","----------","55"
